TimeCreated,EventID,Computer,Channel,EventRecordID,Level,Provider,SubjectUserName,SubjectDomainName,LogonID,NewProcessName,CommandLine,Privileges,LogonType,WorkstationName,Message
,4690,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Source Handle Information:
	Source Handle ID:	0x730
	Source Process ID:	0x788

New Handle Information:
	Target Handle ID:	0x30f4
	Target Process ID:	0x4"
,4658,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Handle ID:		0x30f4

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe"
,4656,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0x730
	Resource Attributes:	-

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		Query key value
				
	Access Reasons:		-
	Access Mask:		0x1
	Privileges Used for Access Check:	-
	Restricted SID Count:	5"
,4658,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Handle ID:		0x4f0

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe"
,4663,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0x730
	Resource Attributes:	-

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4690,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Source Handle Information:
	Source Handle ID:	0x4bc
	Source Process ID:	0x788

New Handle Information:
	Target Handle ID:	0x1bc
	Target Process ID:	0x4"
,4658,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Handle ID:		0x1bc

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe"
,4656,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0x4bc
	Resource Attributes:	-

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		Query key value
				
	Access Reasons:		-
	Access Mask:		0x1
	Privileges Used for Access Check:	-
	Restricted SID Count:	5"
,4663,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0x4bc
	Resource Attributes:	-

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4658,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Handle ID:		0x4bc

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe"
,4690,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"An attempt was made to duplicate a handle to an object.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Source Handle Information:
	Source Handle ID:	0x4f0
	Source Process ID:	0x788

New Handle Information:
	Target Handle ID:	0x1dfc
	Target Process ID:	0x4"
,4658,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Handle ID:		0x1dfc

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe"
,4656,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0x4f0
	Resource Attributes:	-

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		Query key value
				
	Access Reasons:		-
	Access Mask:		0x1
	Privileges Used for Access Check:	-
	Restricted SID Count:	5"
,4658,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Handle ID:		0x730

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		1648
	Application Name:	\device\harddiskvolume2\windows\system32\windowspowershell\v1.0\powershell.exe

Network Information:
	Source Address:		0.0.0.0
	Source Port:		65403
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	36"
,4663,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"An attempt was made to access an object.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0x4f0
	Resource Attributes:	-

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Accesses:		Query key value
				
	Access Mask:		0x1"
,4658,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"The handle to an object was closed.

Subject :
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Handle ID:		0x1dfc

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		3440
	Application Name:	\device\harddiskvolume2\windowsazure\packages\guestagent\windowsazureguestagent.exe

Network Information:
	Direction:		Outbound
	Source Address:		172.18.39.6
	Source Port:		62616
	Destination Address:	169.254.169.254
	Destination Port:		80
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	69422
	Layer Name:		Connect
	Layer Run-Time ID:	48"
,5158,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a bind to a local port.

Application Information:
	Process ID:		3532
	Application Name:	\device\harddiskvolume2\windows\adws\microsoft.activedirectory.webservices.exe

Network Information:
	Source Address:		::
	Source Port:		54225
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	0
	Layer Name:		Resource Assignment
	Layer Run-Time ID:	38"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		3532
	Application Name:	\device\harddiskvolume2\windows\adws\microsoft.activedirectory.webservices.exe

Network Information:
	Direction:		Outbound
	Source Address:		::1
	Source Port:		54225
	Destination Address:	::1
	Destination Port:		389
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	65853
	Layer Name:		Connect
	Layer Run-Time ID:	50"
,5156,,Security,,,,,,,,,,,,"The Windows Filtering Platform has permitted a connection.

Application Information:
	Process ID:		704
	Application Name:	\device\harddiskvolume2\windows\system32\lsass.exe

Network Information:
	Direction:		Inbound
	Source Address:		::1
	Source Port:		54225
	Destination Address:	::1
	Destination Port:		389
	Protocol:		6

Filter Information:
	Filter Run-Time ID:	65851
	Layer Name:		Receive/Accept
	Layer Run-Time ID:	46"
,4672,,Security,,,,MORDORDC$,THESHIRE,0x2B7061C,,,"SeSecurityPrivilege, SeBackupPrivilege, SeRestorePrivilege, SeTakeOwnershipPrivilege, SeDebugPrivilege, SeSystemEnvironmentPrivilege, SeLoadDriverPrivilege, SeImpersonatePrivilege, SeDelegateSessionUserImpersonatePrivilege, SeEnableDelegationPrivilege",,,"Special privileges assigned to new logon.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x2B7061C

Privileges:		SeSecurityPrivilege
			SeBackupPrivilege
			SeRestorePrivilege
			SeTakeOwnershipPrivilege
			SeDebugPrivilege
			SeSystemEnvironmentPrivilege
			SeLoadDriverPrivilege
			SeImpersonatePrivilege
			SeDelegateSessionUserImpersonatePrivilege
			SeEnableDelegationPrivilege"
,4624,,Security,,,,-,-,0x0,,,,3,-,"An account was successfully logged on.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Information:
	Logon Type:		3
	Restricted Admin Mode:	-
	Virtual Account:		No
	Elevated Token:		Yes

Impersonation Level:		Impersonation

New Logon:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE.LOCAL
	Logon ID:		0x2B7061C
	Linked Logon ID:		0x0
	Network Account Name:	-
	Network Account Domain:	-
	Logon GUID:		{b11b2054-2976-9513-aba5-ec34450ba878}

Process Information:
	Process ID:		0x0
	Process Name:		-

Network Information:
	Workstation Name:	-
	Source Network Address:	::1
	Source Port:		54225

Detailed Authentication Information:
	Logon Process:		Kerberos
	Authentication Package:	Kerberos
	Transited Services:	-
	Package Name (NTLM only):	-
	Key Length:		0

This event is generated when a logon session is created. It is generated on the computer that was accessed.

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

The network fields indicate where a remote logon request originated. Workstation name is not always available and may be left blank in some cases.

The impersonation level field indicates the extent to which a process in the logon session can impersonate.

The authentication information fields provide detailed information about this specific logon request.
	- Logon GUID is a unique identifier that can be used to correlate this event with a KDC event.
	- Transited services indicate which intermediate services have participated in this logon request.
	- Package name indicates which sub-protocol was used among the NTLM protocols.
	- Key length indicates the length of the generated session key. This will be 0 if no session key was requested."
,4627,,Security,,,,-,-,0x0,,,,,,"Group membership information.

Subject:
	Security ID:		S-1-0-0
	Account Name:		-
	Account Domain:		-
	Logon ID:		0x0

Logon Type:			3

New Logon:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE.LOCAL
	Logon ID:		0x2B7061C

Event in sequence:		1 of 1

Group Membership:			
		%{S-1-5-32-544}
		%{S-1-1-0}
		%{S-1-5-32-554}
		%{S-1-5-32-545}
		%{S-1-5-32-555}
		%{S-1-5-32-560}
		%{S-1-5-2}
		%{S-1-5-11}
		%{S-1-5-15}
		%{S-1-5-21-1363495622-3806888128-621328882-1000}
		%{S-1-5-21-1363495622-3806888128-621328882-516}
		%{S-1-5-9}
		%{S-1-18-1}
		%{S-1-5-21-1363495622-3806888128-621328882-572}
		%{S-1-16-16384}

The subject fields indicate the account on the local system which requested the logon. This is most commonly a service such as the Server service, or a local process such as Winlogon.exe or Services.exe.

The logon type field indicates the kind of logon that occurred. The most common types are 2 (interactive) and 3 (network).

The New Logon fields indicate the account for whom the new logon was created, i.e. the account that was logged on.

This event is generated when the Audit Group Membership subcategory is configured.  The Logon ID field can be used to correlate this event with the corresponding user logon event as well as to any other security audit events generated during this logon session."
,4634,,Security,,,,MORDORDC$,THESHIRE,0x2B7061C,,,,,,"An account was logged off.

Subject:
	Security ID:		S-1-5-18
	Account Name:		MORDORDC$
	Account Domain:		THESHIRE
	Logon ID:		0x2B7061C

Logon Type:			3

This event is generated when a logon session is destroyed. It may be positively correlated with a logon event using the Logon ID value. Logon IDs are only unique between reboots on the same computer."
,4656,,Security,,,,LOCAL SERVICE,NT AUTHORITY,0x3E5,,,,,,"A handle to an object was requested.

Subject:
	Security ID:		S-1-5-19
	Account Name:		LOCAL SERVICE
	Account Domain:		NT AUTHORITY
	Logon ID:		0x3E5

Object:
	Object Server:		Security
	Object Type:		Key
	Object Name:		\REGISTRY\MACHINE\SYSTEM\ControlSet001\Control\Lsa
	Handle ID:		0x4f0
	Resource Attributes:	-

Process Information:
	Process ID:		0x788
	Process Name:		C:\Windows\System32\svchost.exe

Access Request Information:
	Transaction ID:		{00000000-0000-0000-0000-000000000000}
	Accesses:		Query key value
				
	Access Reasons:		-
	Access Mask:		0x1
	Privileges Used for Access Check:	-
	Restricted SID Count:	5"
